Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
7370,-18.5547,-16.9678,-25.8179,-0.3003,0.915,-0.1699,-164.5424,-110.7094,81.3634
7371,-20.6299,-14.9536,-26.9775,-0.2993,0.9282,-0.1572,-195.5151,-106.1441,93.8808
7372,-21.4844,-14.2212,-27.4658,-0.2974,0.9351,-0.1572,-189.7077,-109.5681,84.4927
7373,-22.3389,-13.6719,-28.8086,-0.2803,0.9541,-0.1406,-189.7077,-109.5681,84.4927
7374,-22.644,-13.7329,-29.4189,-0.2676,0.958,-0.1284,-187.7719,-110.7094,62.5872
7375,-23.1323,-15.1367,-30.1514,-0.2378,0.9468,-0.1099,-181.9645,-107.2854,122.0451
7376,-23.4985,-16.2964,-30.4565,-0.2261,0.9409,-0.1055,-189.7077,-116.4161,90.7515
7377,-23.7427,-18.5547,-31.1279,-0.2168,0.9258,-0.1001,-197.4509,-123.2641,90.7515
7378,-24.231,-19.6533,-31.6772,-0.2148,0.9209,-0.1016,-197.4509,-123.2641,90.7515
7379,-25.2686,-21.4844,-32.2876,-0.2197,0.9238,-0.1016,-174.2213,-107.2854,71.9753
7380,-25.6958,-22.522,-32.5317,-0.2168,0.9263,-0.0869,-197.4509,-111.8508,90.7515
7381,-26.3672,-25.2686,-33.5693,-0.2217,0.938,-0.0806,-195.5151,-115.2748,100.1395
7382,-26.5503,-26.1841,-33.7524,-0.2344,0.9385,-0.0762,-195.5151,-115.2748,100.1395
7383,-28.3203,-26.8555,-33.5083,-0.2822,0.9307,-0.062,-187.7719,-115.2748,87.6221
7384,-29.8462,-26.7944,-33.6914,-0.3076,0.9238,-0.0659,-193.5793,-107.2854,97.0102
7385,-32.5317,-25.3906,-35.0342,-0.353,0.9189,-0.0771,-189.7077,-111.8508,103.2689
7386,-34.8511,-23.5596,-36.6821,-0.3574,0.9092,-0.0986,-189.7077,-111.8508,71.9753
7387,-35.8887,-22.583,-37.4756,-0.3467,0.9141,-0.1016,-189.7077,-111.8508,71.9753
7388,-37.5977,-20.0806,-38.6353,-0.3325,0.9189,-0.1084,-197.4509,-114.1334,71.9753
7389,-38.7573,-18.7378,-38.9404,-0.3281,0.9209,-0.1128,-195.5151,-112.9921,81.3634
7390,-41.1377,-15.8081,-38.4521,-0.3389,0.9375,-0.1221,-199.3866,-117.5574,75.1047
7391,-42.6025,-14.3433,-37.7808,-0.3716,0.9492,-0.1206,-199.3866,-117.5574,75.1047
7392,-45.7153,-10.9253,-38.8794,-0.4277,0.9785,-0.104,-201.3224,-120.9814,97.0102
7393,-47.0581,-9.5825,-40.8936,-0.4272,0.9927,-0.0864,-187.7719,-117.5574,68.8459
7394,-49.2554,-8.9111,-46.3257,-0.3608,1.0396,-0.0864,-191.6435,-115.2748,68.8459
7395,-49.9878,-8.9722,-48.2178,-0.3032,1.0566,-0.0933,-191.6435,-115.2748,68.8459
7396,-51.0254,-11.1084,-49.0723,-0.2051,1.0522,-0.0977,-199.3866,-110.7094,68.8459
7397,-51.8799,-13.6108,-48.7671,-0.186,1.0513,-0.1079,-201.3224,-102.7201,84.4927
7398,-53.894,-19.8364,-47.6074,-0.2119,1.0708,-0.1338,-201.3224,-114.1334,71.9753
7399,-55.3589,-22.522,-47.2412,-0.2393,1.0942,-0.1426,-201.3224,-114.1334,71.9753
7400,-58.8379,-26.062,-48.8892,-0.2764,1.1406,-0.1636,-193.5793,-120.9814,97.0102
7401,-60.73,-27.1606,-51.0254,-0.2783,1.1714,-0.186,-199.3866,-119.8401,87.6221
7402,-64.0869,-28.0151,-55.1147,-0.2407,1.2251,-0.2368,-183.9003,-108.4268,87.6221
7403,-65.2466,-27.4048,-57.0068,-0.2065,1.2344,-0.2505,-197.4509,-107.2854,59.4579
7404,-67.1387,-26.4282,-60.4858,-0.1245,1.2334,-0.2451,-197.4509,-107.2854,59.4579
7405,-67.9321,-26.4282,-62.1338,-0.0728,1.2319,-0.2324,-201.3224,-118.6988,103.2689
7406,-69.1528,-28.1372,-66.6504,0.0342,1.2295,-0.2065,-211.0014,-119.8401,87.6221
7407,-69.5801,-29.48,-69.0308,0.0806,1.2314,-0.1987,-195.5151,-112.9921,62.5872
7408,-70.3125,-32.1655,-71.5942,0.1426,1.2285,-0.1943,-195.5151,-112.9921,62.5872
7409,-70.2515,-33.5083,-72.5098,0.1484,1.2173,-0.1909,-212.9372,-118.6988,84.4927
7410,-69.2139,-36.5601,-72.7539,0.1094,1.1929,-0.1646,-216.8088,-102.7201,59.4579
7411,-68.7866,-38.6963,-72.1436,0.0718,1.165,-0.1533,-205.194,-120.9814,71.9753
7412,-68.7866,-43.1519,-69.2749,-0.0498,1.104,-0.1528,-205.194,-120.9814,71.9753
7413,-68.9087,-44.4946,-67.0776,-0.1284,1.0684,-0.168,-197.4509,-118.6988,71.9753
7414,-69.0308,-43.335,-61.5234,-0.2974,1.002,-0.1909,-220.6804,-118.6988,84.4927
7415,-68.5425,-39.978,-58.5327,-0.375,0.9678,-0.1875,-199.3866,-117.5574,62.5872
7416,-66.6504,-29.7852,-51.6357,-0.5303,0.8721,-0.1616,-203.2582,-112.9921,62.5872
7417,-65.6738,-24.1089,-48.2788,-0.5996,0.813,-0.1401,-203.2582,-112.9921,62.5872
7418,-61.8286,-11.2915,-43.6401,-0.7241,0.7363,-0.0977,-220.6804,-116.4161,59.4579
7419,-60.8521,-5.0049,-43.2129,-0.7817,0.7363,-0.0581,-220.6804,-111.8508,84.4927
7420,-53.4668,5.9814,-41.687,-0.8564,0.8125,0.0811,-209.0656,-107.2854,59.4579
7421,-48.7671,7.5073,-38.3911,-0.8936,0.8906,0.1543,-209.0656,-107.2854,59.4579
7422,-29.7241,8.728,-27.9541,-0.9131,0.9116,0.25,-218.7446,-106.1441,68.8459
7423,-22.2168,9.6436,-25.3296,-0.9141,0.8584,0.3062,-203.2582,-106.1441,81.3634
7424,-18.1885,9.3384,-29.4189,-0.9639,0.7749,0.3345,-218.7446,-106.1441,56.3285
7425,-20.2026,9.5825,-32.8369,-0.9697,0.7505,0.3486,-218.7446,-106.1441,56.3285
7426,-24.9634,12.146,-37.4756,-0.9575,0.7021,0.3779,-226.4878,-112.9921,112.657
7427,-28.9917,14.0381,-38.0249,-0.9478,0.7095,0.3916,-240.0383,-105.0028,78.234
7428,-37.9028,19.165,-35.6445,-0.9326,0.7056,0.4023,-228.4236,-111.8508,65.7166
7429,-41.5649,21.6675,-33.4473,-0.9351,0.7007,0.3931,-228.4236,-111.8508,65.7166
7430,-44.2505,24.1699,-30.8228,-0.9355,0.6987,0.3799,-218.7446,-112.9921,75.1047
7431,-46.0205,30.2734,-24.8413,-0.9502,0.6816,0.3569,-212.9372,-98.1548,90.7515
7432,-45.8374,33.2031,-22.3999,-0.9507,0.6797,0.3643,-222.6162,-110.7094,81.3634
7433,-44.9219,36.499,-17.2119,-0.9331,0.6934,0.3887,-222.6162,-110.7094,81.3634
7434,-43.5791,37.2314,-14.1602,-0.9131,0.6914,0.3799,-245.8457,-110.7094,87.6221
7435,-40.4053,39.3066,-8.7891,-0.8179,0.686,0.3721,-218.7446,-103.8614,93.8808
7436,-39.4897,40.2222,-5.8594,-0.751,0.7056,0.334,-232.2951,-100.4374,78.234
7437,-41.0767,45.5933,3.418,-0.5937,0.7368,0.2446,-232.2951,-100.4374,78.234
7438,-42.7856,49.5605,9.7656,-0.5244,0.7603,0.2114,-234.2309,-108.4268,87.6221
7439,-44.0063,56.0303,27.4658,-0.4365,0.7969,0.1479,-228.4236,-102.7201,115.7863
7440,-41.626,58.4717,37.9639,-0.4321,0.7974,0.1069,-209.0656,-102.7201,78.234
7441,-28.8086,62.1948,58.96,-0.4868,0.7544,0.0308,-209.0656,-102.7201,78.234
7442,-18.0664,63.9038,67.627,-0.5312,0.7109,0.001,-216.8088,-102.7201,122.0451
7443,8.1787,67.8711,79.5288,-0.6323,0.627,-0.0107,-230.3593,-101.5788,106.3983
7444,21.6064,69.8853,82.3364,-0.6748,0.5986,0.0278,-226.4878,-97.0134,118.9157
7445,33.5693,71.5332,83.6792,-0.7007,0.605,0.0996,-226.4878,-97.0134,118.9157
7446,51.3916,72.7539,85.9985,-0.6812,0.605,0.2515,-218.7446,-103.8614,118.9157
7447,56.9458,71.9604,87.3413,-0.6416,0.624,0.3257,-238.1025,-99.2961,137.6919
7448,59.5703,69.0308,92.6514,-0.5347,0.6445,0.4048,-238.1025,-99.2961,137.6919
7449,59.2041,67.688,96.1304,-0.4868,0.6523,0.4238,-214.873,-97.0134,93.8808
7450,55.8472,64.3921,104.5532,-0.4189,0.6455,0.416,-216.8088,-105.0028,109.5276
7451,53.9551,62.9272,108.6426,-0.397,0.6499,0.4028,-211.0014,-87.8827,81.3634
7452,52.9175,59.7534,116.5771,-0.3838,0.6943,0.3848,-211.0014,-87.8827,81.3634
7453,54.4434,57.5562,120.7275,-0.3843,0.7178,0.3672,-222.6162,-92.4481,106.3983
7454,57.0068,55.1758,124.8169,-0.3916,0.7295,0.3394,-216.8088,-93.5894,109.5276
7455,65.0635,51.4526,132.2021,-0.418,0.7515,0.2715,-236.1667,-89.0241,115.7863
7456,70.2515,50.6592,136.3525,-0.4316,0.7563,0.2354,-236.1667,-89.0241,115.7863
7457,81.604,50.9033,144.5923,-0.4492,0.7539,0.2051,-209.0656,-91.3067,147.08
7458,87.5244,50.9644,148.0103,-0.4536,0.7681,0.2031,-220.6804,-91.3067,90.7515
7459,99.6094,49.8047,153.2593,-0.4629,0.8232,0.2183,-214.873,-94.7307,156.468
7460,106.0791,48.8892,155.2124,-0.4727,0.8516,0.228,-214.873,-94.7307,156.468
7461,119.9341,47.6685,158.3862,-0.5029,0.8965,0.231,-218.7446,-94.7307,125.1744
7462,126.0986,48.0347,160.0952,-0.5146,0.9063,0.2446,-232.2951,-91.3067,134.5625
7463,133.4229,49.7437,163.6963,-0.5264,0.9043,0.2847,-218.7446,-99.2961,150.2093
7464,134.8267,50.7813,165.2832,-0.5259,0.9087,0.3091,-218.7446,-99.2961,150.2093
7465,136.4136,51.6357,167.2974,-0.5254,0.9468,0.3496,-212.9372,-91.3067,147.08
7466,136.7798,50.9644,168.6401,-0.5283,0.9644,0.3584,-203.2582,-97.0134,137.6919
7467,135.6201,46.4478,171.5088,-0.5063,0.9614,0.3516,-220.6804,-98.1548,159.5974
7468,133.606,42.2974,172.1191,-0.4814,0.9536,0.3315,-220.6804,-98.1548,159.5974
7469,131.1035,37.4756,171.9971,-0.4536,0.9434,0.2935,-207.1298,-92.4481,131.4332
7470,124.3286,28.6865,169.3115,-0.3853,0.9668,0.1479,-214.873,-90.1654,143.9506
7471,121.1548,25.3296,168.2129,-0.3511,0.9966,0.0654,-211.0014,-92.4481,137.6919
7472,118.103,19.8975,170.2271,-0.3306,1.0967,-0.0674,-211.0014,-92.4481,137.6919
7473,119.2017,17.1509,173.0347,-0.335,1.146,-0.1001,-238.1025,-94.7307,112.657
7474,126.9531,10.2539,176.3306,-0.375,1.2173,-0.0874,-228.4236,-86.7414,122.0451
7475,133.1177,5.6763,175.293,-0.3926,1.2241,-0.0742,-216.8088,-98.1548,115.7863
7476,142.395,-1.2817,167.7856,-0.3994,1.1675,-0.0767,-216.8088,-98.1548,115.7863
7477,143.6768,-1.9531,162.2314,-0.3838,1.1206,-0.082,-214.873,-94.7307,100.1395
7478,142.1509,1.5259,150.8789,-0.3169,1.002,-0.0649,-193.5793,-100.4374,115.7863
7479,139.0991,3.6011,145.0195,-0.2822,0.9414,-0.0479,-203.2582,-99.2961,137.6919
7480,129.5166,6.1035,130.3711,-0.2373,0.8877,-0.0342,-203.2582,-99.2961,137.6919
7481,123.5352,7.0801,122.2534,-0.2368,0.8813,-0.0527,-214.873,-101.5788,118.9157
7482,109.5581,12.085,106.7505,-0.3052,0.8379,-0.1235,-220.6804,-102.7201,140.8212
7483,102.9053,17.5781,99.7925,-0.3647,0.7842,-0.1362,-218.7446,-97.0134,137.6919
7484,87.8296,33.3252,82.5195,-0.4771,0.6113,-0.124,-212.9372,-93.5894,140.8212
7485,76.416,42.6025,70.6787,-0.4834,0.542,-0.1064,-212.9372,-93.5894,140.8212
7486,47.7905,60.3027,44.3115,-0.3428,0.4414,-0.0889,-211.0014,-94.7307,150.2093
7487,31.7383,67.1997,30.6396,-0.2314,0.4209,-0.0796,-203.2582,-101.5788,125.1744
7488,1.9531,72.2046,4.0283,-0.0259,0.5278,-0.0542,-203.2582,-101.5788,125.1744
7489,-10.3149,69.8853,-6.6528,0.0415,0.6108,-0.0713,-224.552,-95.8721,134.5625
7490,-25.6958,58.2886,-21.9116,0.0527,0.7681,-0.0894,-205.194,-93.5894,147.08
7491,-27.6489,50.1099,-27.4048,-0.0098,0.814,-0.0889,-201.3224,-95.8721,134.5625
7492,-25.7568,32.5928,-38.269,-0.1943,0.8237,-0.0488,-201.3224,-95.8721,134.5625
7493,-25.3906,24.8413,-43.9453,-0.2871,0.8071,-0.0273,-216.8088,-100.4374,134.5625
7494,-27.5879,13.4277,-55.3589,-0.437,0.7671,0.0127,-207.1298,-97.0134,131.4332
7495,-29.2358,9.9487,-60.73,-0.4893,0.7627,0.0215,-234.2309,-94.7307,137.6919
7496,-30.7617,8.0566,-65.4297,-0.5127,0.7773,0.0317,-203.2582,-81.0347,112.657
7497,-34.6069,9.5825,-69.5801,-0.438,0.9219,-0.0195,-203.2582,-81.0347,112.657
7498,-36.9873,13.1226,-67.2607,-0.3423,1.0244,-0.0825,-218.7446,-97.0134,143.9506
7499,-41.8701,21.5454,-53.5889,-0.1577,1.189,-0.2656,-216.8088,-95.8721,147.08
7500,-42.2974,24.6582,-44.2505,-0.0913,1.2446,-0.335,-220.6804,-89.0241,122.0451
7501,-33.3252,24.4751,-26.6724,-0.0352,1.3398,-0.4731,-220.6804,-89.0241,122.0451
7502,-21.8506,23.2544,-20.9351,-0.0322,1.3447,-0.5352,-209.0656,-84.4587,122.0451
7503,5.8594,22.8882,-20.1416,-0.0859,1.3032,-0.5718,-218.7446,-90.1654,137.6919
7504,15.9912,24.231,-23.8037,-0.1519,1.2529,-0.5332,-218.7446,-92.4481,143.9506
7505,25.0854,28.8696,-35.2173,-0.3232,1.0894,-0.4263,-218.7446,-92.4481,143.9506
7506,24.7803,33.5693,-43.0298,-0.3516,1.0566,-0.3115,-203.2582,-92.4481,131.4332
7507,19.4702,45.4102,-59.2041,-0.2495,1.0693,-0.0107,-212.9372,-91.3067,128.3038
7508,14.2822,50.0488,-65.3076,-0.1343,1.0967,0.165,-238.1025,-81.0347,118.9157
7509,-4.5166,51.6357,-69.2139,0.1318,1.1523,0.4253,-238.1025,-81.0347,118.9157
7510,-17.7612,48.7671,-67.5659,0.2515,1.1738,0.5005,-222.6162,-92.4481,112.657
7511,-47.4854,33.2031,-60.2417,0.4009,1.1855,0.3716,-238.1025,-83.3174,125.1744
7512,-57.9224,21.3013,-56.2744,0.3936,1.2451,0.2583,-222.6162,-90.1654,137.6919
7513,-54.9927,-11.6577,-47.7295,0.2607,1.3398,-0.0479,-222.6162,-90.1654,137.6919
7514,-42.4805,-27.71,-44.8608,0.1636,1.3765,-0.1943,-224.552,-82.1761,128.3038
7515,-11.1084,-46.936,-38.0859,-0.0703,1.2231,-0.3652,-232.2951,-84.4587,140.8212
7516,1.709,-49.0723,-34.668,-0.1611,1.0771,-0.3057,-212.9372,-79.8934,140.8212
7517,5.3711,-46.9971,-29.3579,-0.3193,0.7905,-0.2051,-212.9372,-79.8934,140.8212
7518,-0.2441,-43.7012,-28.5645,-0.395,0.6992,-0.1777,-220.6804,-77.6107,115.7863
7519,-15.8081,-37.7197,-30.8228,-0.5088,0.6494,-0.1934,-243.9099,-75.3281,128.3038
7520,-21.1792,-36.0718,-33.1421,-0.5137,0.6782,-0.2466,-222.6162,-85.6001,156.468
7521,-19.4092,-32.4707,-37.6587,-0.4199,0.8315,-0.374,-222.6162,-85.6001,156.468
7522,-13.855,-28.3813,-37.8418,-0.3516,0.9004,-0.3818,-216.8088,-82.1761,134.5625
7523,-3.9062,-17.0898,-34.5459,-0.2461,0.9116,-0.2397,-230.3593,-81.0347,131.4332
7524,-2.0142,-12.085,-32.959,-0.2153,0.8867,-0.1411,-236.1667,-105.0028,115.7863
7525,-4.5776,-6.2256,-31.7383,-0.1846,0.8379,-0.0298,-236.1667,-105.0028,115.7863
7526,-7.4463,-4.1504,-31.7993,-0.1802,0.8306,-0.0127,-228.4236,-86.7414,103.2689
7527,-12.5732,0.061,-32.2876,-0.2041,0.8652,-0.0435,-243.9099,-89.0241,115.7863
7528,-14.0381,3.0518,-32.5928,-0.2207,0.8906,-0.0747,-232.2951,-89.0241,122.0451
7529,-14.8926,6.5918,-32.7759,-0.228,0.9121,-0.0937,-232.2951,-89.0241,122.0451
7530,-15.9912,11.7187,-33.3862,-0.2417,0.9629,-0.1445,-220.6804,-79.8934,115.7863
7531,-16.2354,13.2446,-33.4473,-0.251,0.9854,-0.1777,-232.2951,-86.7414,134.5625
7532,-16.4185,15.625,-33.3252,-0.2769,1.0132,-0.248,-238.1025,-74.1867,112.657
7533,-16.2964,16.5405,-33.2031,-0.2749,1.0215,-0.2734,-224.552,-89.0241,115.7863
7534,-14.9536,16.4185,-34.0576,-0.228,1.0601,-0.2998,-224.552,-89.0241,115.7863
7535,-13.7939,15.686,-34.4849,-0.1919,1.0781,-0.3032,-234.2309,-81.0347,162.7268
7536,-10.9253,14.2212,-33.9355,-0.1016,1.0605,-0.2812,-232.2951,-86.7414,128.3038
7537,-10.498,13.0615,-33.3252,-0.0688,1.0327,-0.271,-253.5889,-81.0347,131.4332
7538,-12.146,9.5215,-31.6772,-0.0566,0.9819,-0.2539,-253.5889,-81.0347,131.4332
7539,-13.916,7.5684,-31.189,-0.0811,0.9717,-0.269,-261.332,-92.4481,112.657
7540,-17.2729,5.4321,-31.4941,-0.1284,0.9946,-0.2993,-226.4878,-81.0347,125.1744
7541,-18.3716,4.5776,-31.7383,-0.1436,0.9697,-0.3247,-243.9099,-86.7414,159.5974
7542,-19.165,3.1738,-33.0811,-0.1494,0.9888,-0.3472,-243.9099,-86.7414,159.5974
7543,-19.043,2.3193,-33.1421,-0.1396,0.9858,-0.3389,-236.1667,-82.1761,128.3038
7544,-19.2871,-1.4038,-32.7148,-0.1182,0.9849,-0.3037,-236.1667,-77.6107,134.5625
7545,-19.165,-4.2725,-32.4097,-0.1118,0.9824,-0.2832,-240.0383,-86.7414,147.08
7546,-18.6157,-10.9253,-31.3721,-0.1104,0.9673,-0.2451,-240.0383,-86.7414,147.08
7547,-18.2495,-14.7095,-30.9448,-0.1143,0.9609,-0.2192,-232.2951,-79.8934,134.5625
7548,-17.5171,-22.3999,-29.7852,-0.1362,0.9585,-0.1797,-226.4878,-78.7521,125.1744
7549,-17.0898,-25.6958,-28.8696,-0.1567,0.958,-0.1611,-255.5246,-84.4587,128.3038
7550,-16.6016,-30.2124,-27.0996,-0.2061,0.9526,-0.1416,-255.5246,-84.4587,128.3038
7551,-16.2964,-31.0669,-26.2451,-0.2344,0.9463,-0.1333,-243.9099,-82.1761,147.08
7552,-15.8081,-30.9448,-25.2686,-0.2769,0.9277,-0.0972,-226.4878,-85.6001,156.468
7553,-15.5029,-30.8838,-25.2686,-0.2817,0.9155,-0.0786,-241.9741,-78.7521,131.4332
7554,-14.5874,-31.1279,-25.6348,-0.2871,0.9033,-0.061,-234.2309,-81.0347,125.1744
7555,-14.2212,-30.7617,-25.4517,-0.3022,0.9053,-0.0625,-234.2309,-81.0347,125.1744
7556,-14.5264,-27.832,-23.9258,-0.3457,0.897,-0.0571,-251.6531,-86.7414,134.5625
7557,-15.1367,-25.3906,-23.0713,-0.3647,0.8857,-0.0459,-257.4604,-76.4694,112.657
7558,-15.7471,-20.2637,-22.7051,-0.4219,0.9028,-0.0562,-234.2309,-87.8827,112.657
7559,-15.1978,-17.2119,-22.583,-0.4424,0.897,-0.0605,-234.2309,-87.8827,112.657
7560,-14.6484,-12.3901,-23.2544,-0.4336,0.8872,-0.0361,-249.7173,-81.0347,118.9157
7561,-14.1602,-11.2915,-24.0479,-0.4165,0.9058,-0.0327,-234.2309,-90.1654,137.6919
7562,-12.5732,-10.1318,-24.0479,-0.3804,0.9644,-0.0288,-236.1667,-84.4587,109.5276
7563,-10.9863,-9.5825,-21.8506,-0.3511,0.9717,-0.0181,-236.1667,-84.4587,109.5276
7564,-10.2539,-10.1929,-20.6909,-0.353,0.9678,-0.02,-226.4878,-87.8827,125.1744
7565,-9.2773,-10.7422,-18.9209,-0.3687,0.9502,-0.0352,-241.9741,-92.4481,125.1744
7566,-9.0942,-10.6201,-18.5547,-0.3711,0.9448,-0.0439,-228.4236,-75.3281,134.5625
7567,-9.0332,-10.2539,-17.8223,-0.3657,0.9346,-0.0679,-228.4236,-75.3281,134.5625
7568,-9.3994,-9.9487,-17.5171,-0.3555,0.9302,-0.0884,-232.2951,-77.6107,115.7863
7569,-9.7046,-9.6436,-17.334,-0.3486,0.9258,-0.105,-240.0383,-91.3067,109.5276
7570,-10.376,-8.667,-17.1509,-0.3354,0.9341,-0.1426,-236.1667,-84.4587,97.0102
7571,-10.6201,-7.8735,-17.2729,-0.3247,0.9385,-0.1592,-259.3962,-93.5894,134.5625
7572,-10.9253,-6.5308,-17.4561,-0.3013,0.936,-0.1831,-259.3962,-93.5894,134.5625
7573,-11.1084,-6.1035,-17.7612,-0.2847,0.936,-0.1909,-238.1025,-85.6001,106.3983
7574,-11.5967,-5.127,-18.7988,-0.2505,0.9346,-0.1982,-243.9099,-91.3067,115.7863
7575,-11.9019,-4.6387,-19.4092,-0.228,0.9375,-0.2021,-241.9741,-81.0347,125.1744
7576,-12.8784,-4.6387,-20.6299,-0.1875,0.9419,-0.1968,-241.9741,-81.0347,125.1744
7577,-13.4888,-5.0659,-21.1182,-0.1675,0.9448,-0.1919,-241.9741,-90.1654,112.657
7578,-14.7705,-7.0801,-22.1558,-0.1416,0.9536,-0.1899,-234.2309,-97.0134,106.3983
7579,-15.2588,-8.5449,-22.583,-0.1357,0.9575,-0.1914,-236.1667,-84.4587,122.0451
7580,-15.8691,-11.8408,-23.6206,-0.1377,0.9678,-0.1855,-236.1667,-84.4587,122.0451
7581,-16.2354,-13.6108,-24.231,-0.1411,0.9736,-0.1812,-249.7173,-90.1654,118.9157
7582,-16.9678,-17.2119,-25.2075,-0.1533,0.981,-0.168,-243.9099,-77.6107,122.0451
7583,-17.334,-18.9209,-25.7568,-0.1641,0.98,-0.1636,-240.0383,-82.1761,84.4927
7584,-17.5171,-22.2168,-26.5503,-0.1987,0.9683,-0.1597,-240.0383,-82.1761,84.4927
7585,-17.6392,-23.3154,-26.9165,-0.2168,0.9551,-0.1553,-243.9099,-86.7414,122.0451
7586,-18.8599,-24.7803,-28.0762,-0.2515,0.937,-0.1528,-253.5889,-78.7521,118.9157
7587,-19.4702,-24.9023,-28.8086,-0.2686,0.9316,-0.1504,-245.8457,-81.0347,131.4332
7588,-21.7285,-24.231,-29.9683,-0.2959,0.9199,-0.1597,-251.6531,-82.1761,115.7863
7589,-23.0103,-23.6206,-30.4565,-0.312,0.9189,-0.1587,-251.6531,-82.1761,115.7863
7590,-25.8789,-22.0337,-31.25,-0.334,0.918,-0.1694,-222.6162,-90.1654,112.657
7591,-27.0386,-21.4844,-31.7383,-0.3369,0.9277,-0.1724,-241.9741,-92.4481,112.657
7592,-27.9541,-20.813,-32.959,-0.3203,0.9346,-0.1602,-263.2678,-91.3067,115.7863
7593,-27.71,-22.0337,-33.9966,-0.269,0.9336,-0.1143,-263.2678,-91.3067,115.7863
7594,-27.3438,-23.6816,-34.4238,-0.2412,0.9331,-0.0908,-236.1667,-79.8934,97.0102
7595,-27.0386,-28.9307,-34.6069,-0.207,0.938,-0.061,-240.0383,-95.8721,128.3038
7596,-27.4658,-31.8604,-34.1797,-0.209,0.9351,-0.061,-234.2309,-92.4481,93.8808
7597,-28.9917,-38.0859,-33.3862,-0.2295,0.9419,-0.0713,-234.2309,-92.4481,93.8808
7598,-29.7241,-40.6494,-33.2642,-0.2456,0.9517,-0.0801,-240.0383,-91.3067,97.0102
7599,-30.3345,-44.1895,-33.8745,-0.2607,0.9692,-0.0996,-228.4236,-86.7414,128.3038
7600,-30.6396,-44.9829,-34.1797,-0.2598,0.9717,-0.1055,-228.4236,-98.1548,97.0102
7601,-32.7759,-44.9219,-34.3018,-0.2651,0.9692,-0.1104,-228.4236,-98.1548,97.0102
7602,-34.79,-44.7388,-34.5459,-0.2808,0.9741,-0.1118,-224.552,-82.1761,122.0451
7603,-39.3066,-44.3726,-35.2783,-0.333,0.9961,-0.1396,-238.1025,-87.8827,131.4332
7604,-41.1377,-43.5181,-36.1328,-0.3579,1.0186,-0.1577,-251.6531,-75.3281,97.0102
7605,-42.9688,-40.8325,-39.5508,-0.3525,1.0601,-0.1553,-251.6531,-95.8721,90.7515
7606,-42.7856,-39.856,-41.626,-0.3267,1.0693,-0.1489,-251.6531,-95.8721,90.7515
7607,-42.6636,-39.0015,-43.7622,-0.2559,1.0469,-0.126,-241.9741,-92.4481,93.8808
7608,-43.6401,-39.1235,-43.9453,-0.2275,1.0317,-0.1118,-241.9741,-97.0134,100.1395
7609,-47.7905,-40.7715,-43.9453,-0.2168,1.0229,-0.1055,-253.5889,-94.7307,100.1395
7610,-50.1099,-42.0532,-44.0063,-0.2354,1.0352,-0.1182,-253.5889,-94.7307,100.1395
7611,-54.6875,-43.457,-44.3115,-0.2954,1.0913,-0.1377,-249.7173,-92.4481,87.6221
7612,-56.7627,-43.2739,-44.9829,-0.3198,1.1206,-0.147,-234.2309,-94.7307,62.5872
7613,-60.73,-41.0156,-47.7905,-0.3091,1.1748,-0.1582,-238.1025,-97.0134,100.1395
7614,-62.3169,-39.3677,-49.8047,-0.269,1.207,-0.1689,-238.1025,-97.0134,100.1395
7615,-65.4907,-36.0107,-53.772,-0.2007,1.2349,-0.1875,-230.3593,-92.4481,100.1395
7616,-67.0166,-34.0576,-56.5796,-0.1606,1.2285,-0.1812,-234.2309,-99.2961,93.8808
7617,-68.2983,-32.6538,-61.5234,-0.0542,1.1909,-0.1411,-228.4236,-95.8721,65.7166
7618,-68.9697,-33.0811,-63.4766,-0.0049,1.1802,-0.1382,-228.4236,-95.8721,65.7166
7619,-70.8008,-33.8745,-66.1011,0.0698,1.1636,-0.1201,-230.3593,-101.5788,68.8459
7620,-72.1436,-34.3628,-66.7114,0.0879,1.1533,-0.1074,-240.0383,-93.5894,78.234
7621,-74.9512,-36.1938,-67.749,0.0845,1.1299,-0.1118,-240.0383,-89.0241,78.234
7622,-76.4771,-37.1704,-68.1152,0.0679,1.1304,-0.1304,-226.4878,-97.0134,106.3983
7623,-78.5522,-37.2925,-68.6646,0.0161,1.1113,-0.1914,-226.4878,-97.0134,106.3983
7624,-79.1016,-36.6211,-69.2749,-0.0229,1.1006,-0.2231,-226.4878,-94.7307,93.8808
7625,-78.186,-35.4614,-70.3125,-0.1357,1.0586,-0.2666,-236.1667,-95.8721,90.7515
7626,-77.5146,-35.0952,-69.9463,-0.2021,1.0449,-0.2598,-232.2951,-91.3067,71.9753
7627,-76.355,-35.0342,-68.8477,-0.2861,1.0293,-0.2725,-232.2951,-91.3067,71.9753
7628,-73.4253,-30.4565,-65.5518,-0.4229,0.9448,-0.251,-228.4236,-100.4374,78.234
7629,-71.3501,-26.3062,-62.8662,-0.5317,0.8779,-0.1621,-228.4236,-95.8721,65.7166
7630,-67.8711,-23.9868,-60.6689,-0.5835,0.8408,-0.1484,-230.3593,-90.1654,62.5872
